5414,22,TEXT,http://www.developer.com/java/data/article.php/1556041
4279,22,TEXT,http://www.developer.com/java/data/article.php/1556041/The-Java-Database-Control-in-BEA-Weblogic.htm
8666,22,TEXT,http://www.developer.com/java/data/article.php/10932_1556041_1/The-Java-Database-Control-in-BEA-Weblogic.htm
11825,0,TEXT,http://www.java-tips.org/java-se-tips/java.util/how-to-use-of-hashmap.html
9393,0,TEXT,http://www.javabeginner.com/java-collections/java-hashmap
4631,4,TEXT,http://www.developer.com/java/ent/article.php/3321521/Succeeding-With-Struts-Dynamically-Sized-Forms.htm
7397,4,TEXT,http://www.developer.com/java/ent/article.php/3321521/Succeeding-With-Struts-Dynamically-Sized-Forms
5777,4,TEXT,http://www.developer.com/java/other/article.php/3321521/Succeeding-With-Struts-Dynamically-Sized-Forms.htm
7731,4,TEXT,http://www.developer.com/java/ejb/article.php/10931_3321521_1/Succeeding-With-Struts-Dynamically-Sized-Forms.htm
8826,4,TEXT,http://www.developer.com/java/ent/article.php/10933_3321521_1/Succeeding-With-Struts-Dynamically-Sized-Forms.htm
7396,4,TEXT,http://www.developer.com/java/ejb/article.php/3321521
9111,4,TEXT,http://www.developer.com/java/other/article.php/10936_3321521_1/Succeeding-With-Struts-Dynamically-Sized-Forms.htm
3669,4,TEXT,http://www.developer.com/java/ejb/article.php/3321521/Succeeding-With-Struts-Dynamically-Sized-Forms.htm
7371,1,CODE,http://www.developer.com/java/ent/article.php/10933_3548721_2/Groovy-Development.htm
16915,0,TEXT,http://www.java-tips.org/java-se-tips/java.util/how-to-use-of-hashmap-3.html
14349,0,TEXT,http://www.java-tips.org/java-se-tips/java.util/how-to-use-of-hashmap-2.html
18505,0,TEXT,http://www.java-tips.org/java-se-tips/java.util/how-to-use-of-hashmap-4.html
8122,0,TEXT,http://www.developer.com/java/other/article.php/10936_3321521_2/Succeeding-With-Struts-Dynamically-Sized-Forms.htm
5404,0,TEXT,http://www.developer.com/java/ejb/article.php/10931_3321521_2/Succeeding-With-Struts-Dynamically-Sized-Forms.htm
7412,0,TEXT,http://www.developer.com/java/ent/article.php/10933_3321521_2/Succeeding-With-Struts-Dynamically-Sized-Forms.htm
6993,7,CODE,http://www.developer.com/java/data/article.php/10932_3346301_2/Using-iBatis-SQL-Maps-for-Java-Data-Access.htm
8956,1,CODE,http://www.developer.com/java/other/article.php/10936_3735441_1/The-Google-Collections-Library.htm
3330,1,CODE,http://www.developer.com/java/ent/article.php/3735441/The-Google-Collections-Library.htm
7629,1,CODE,http://www.developer.com/java/ent/article.php/10933_3735441_1/The-Google-Collections-Library.htm
5463,1,CODE,http://www.developer.com/java/other/article.php/3735441/The-Google-Collections-Library.htm
535,0,TEXT,http://java.sun.com/docs/books/tutorial/collections/implementations/map.html
3694,1,CODE,http://www.developer.com/java/ejb/article.php/2208201/Building-Reusable-Components-Using-a-StateChangeListener-Pattern.htm
76716,29,CODE,http://www.roseindia.net/javacertification/scjp5/parameters_in_class_interface.shtml
793,29,CODE,http://java.sun.com/docs/books/tutorial/reflect/member/ctorLocation.html
3293,1,CODE,http://www.developer.com/java/ent/article.php/3787701/Message-Authentication-Unlocking-the-Secrets-of-the-Java-Cryptography-Extensions.htm
7593,1,CODE,http://www.developer.com/java/ent/article.php/10933_3787701_1/Message-Authentication-Unlocking-the-Secrets-of-the-Java-Cryptography-Extensions.htm
17176,1,CODE,http://www.java-tips.org/java-se-tips/org.xml.sax/handling-namespaces-during-parsing-2.html
12923,1,CODE,http://www.java-tips.org/java-se-tips/org.xml.sax/handling-namespaces-during-parsing.html
18908,1,CODE,http://www.java-tips.org/java-se-tips/org.xml.sax/handling-namespaces-during-parsing-3.html
75885,0,TEXT,http://www.roseindia.net/java/collection/collection-get-column.shtml
77634,1,CODE,http://www.java-samples.com/forprinting.php?tutorialid=1175
10333,11,CODE,http://www.javaworld.com/community/node/2821
75454,0,TEXT,http://www.roseindia.net/java/jdk6/map-interface.shtml
76687,43,CODE,http://www.roseindia.net/javacertification/scjp5/DeclarationsInitializationandScoping.shtml
76859,144,TEXT,http://en.wikibooks.org/wiki/Java_Programming/Print_version
537,7,CODE,http://java.sun.com/docs/books/tutorial/collections/implementations/wrapper.html
74636,7,CODE,http://www.roseindia.net/javatutorials/enum_inversion_problem.shtml
74643,3,CODE,http://www.roseindia.net/javatutorials/JTable_in_JDK.shtml
7316,2,TEXT,http://www.developer.com/java/ent/article.php/10933_3494801_2/Consuming-and-Binding-EJBs-and-Data-in-Creator.htm
3658,2,TEXT,http://www.developer.com/java/ejb/article.php/10931_3494801_2/Consuming-and-Binding-EJBs-and-Data-in-Creator.htm
75949,5,CODE,http://www.roseindia.net/javatutorials/memorycounter_for_java_1_4.shtml
3640,3,CODE,http://www.developer.com/java/ejb/article.php/10931_3550616_2/Introducing-Betwixt.htm
76911,8,TEXT,http://en.wikibooks.org/wiki/Java_Programming/Packages
76020,7,CODE,http://www.roseindia.net/javatutorials/insane_strings.shtml
795,9,CODE,http://java.sun.com/docs/books/tutorial/reflect/member/ctorInstance.html
75929,3,CODE,http://www.roseindia.net/javatutorials/self_reloading_xml_property_files2.shtml
5464,1,CODE,http://www.developer.com/java/other/article.php/3735436/Working-With-Design-Patterns-Singleton.htm
8957,1,CODE,http://www.developer.com/java/other/article.php/10936_3735436_1/Working-With-Design-Patterns-Singleton.htm
7040,6,TEXT,http://www.developer.com/java/data/article.php/10932_1556041_2/The-Java-Database-Control-in-BEA-Weblogic.htm
8185,8,TEXT,http://www.developer.com/java/other/article.php/10936_2170111_2/Introduction-to-Jython.htm
75983,15,CODE,http://www.roseindia.net/javatutorials/doclet_for_finding_missing_comments.shtml
76003,20,TEXT,http://www.roseindia.net/javatutorials/javaapi.shtml
75977,0,TEXT,http://www.roseindia.net/javatutorials/jdk_hashmap_hashCode.shtml
75746,2,TEXT,http://www.roseindia.net/java/example/java/util/HashTable.shtml
4474,3,CODE,http://www.developer.com/java/ent/article.php/3691986/Design-Pattern-Proxy.htm
5530,3,CODE,http://www.developer.com/java/other/article.php/3691986/Design-Pattern-Proxy.htm
8721,3,CODE,http://www.developer.com/java/ent/article.php/10933_3691986_1/Design-Pattern-Proxy.htm
8991,3,CODE,http://www.developer.com/java/other/article.php/10936_3691986_1/Design-Pattern-Proxy.htm
18514,1,CODE,http://www.java-tips.org/java-se-tips/java.util/how-to-create-a-hash-table-3.html
16922,1,CODE,http://www.java-tips.org/java-se-tips/java.util/how-to-create-a-hash-table-4.html
14402,1,CODE,http://www.java-tips.org/java-se-tips/java.util/how-to-create-a-hash-table-2.html
12741,1,CODE,http://www.java-tips.org/java-se-tips/java.util/how-to-create-a-hash-table.html
8980,17,CODE,http://www.developer.com/java/other/article.php/10936_3677501_1/Working-with-Design-Patterns-Flyweight.htm
3050,17,CODE,http://www.developer.com/java/web/article.php/3677501/Working-with-Design-Patterns-Flyweight.htm
8702,17,CODE,http://www.developer.com/java/ent/article.php/10933_3677501_1/Working-with-Design-Patterns-Flyweight.htm
7057,17,CODE,http://www.developer.com/java/web/article.php/10935_3677501_1/Working-with-Design-Patterns-Flyweight.htm
5505,17,CODE,http://www.developer.com/java/other/article.php/3677501/Working-with-Design-Patterns-Flyweight.htm
4449,17,CODE,http://www.developer.com/java/ent/article.php/3677501/Working-with-Design-Patterns-Flyweight.htm
2758,17,CODE,http://www.developer.com/java/data/article.php/3677501/Working-with-Design-Patterns-Flyweight.htm
5272,17,CODE,http://www.developer.com/java/data/article.php/10932_3677501_1/Working-with-Design-Patterns-Flyweight.htm
3642,0,TEXT,http://www.developer.com/java/ejb/article.php/10931_3550616_4/Introducing-Betwixt.htm
10607,1,CODE,http://www.javaworld.com/javaworld/jw-03-2000/jw-03-ssj-patterns.html
9264,1,CODE,http://www.developer.com/java/article.php/10922_3719336_1/Getting-Test-Doubles-in-Place.htm
6740,1,CODE,http://www.developer.com/java/article.php/3719336/Getting-Test-Doubles-in-Place.htm
8195,2,TEXT,http://www.developer.com/java/other/article.php/10936_2199061_2/Add-Velocity-to-Your-Development.htm
8476,5,CODE,http://www.developer.com/java/article.php/10922_3719336_2/Getting-Test-Doubles-in-Place.htm
7368,3,CODE,http://www.developer.com/java/ent/article.php/10933_3552481_2/Developing-Eclipse-Plug-ins.htm
7790,5,CODE,http://www.developer.com/java/other/article.php/10936_3735436_2/Working-With-Design-Patterns-Singleton.htm
9795,40,TEXT,http://www.javacoffeebreak.com/books/extracts/javanutshell3rdedition/index.html
76577,28,TEXT,http://www.roseindia.net/javacertification/wcd-guide/jsp_standard_tag.shtml
9395,0,TEXT,http://www.javabeginner.com/java-collections/java-hashtable
10726,1,CODE,http://www.javaworld.com/javaworld/jw-12-2007/jw-12-ibatisjasper.html
10917,2,TEXT,http://www.javaworld.com/javaworld/jw-11-2000/jw-1117-optimize.html
6638,1,CODE,http://www.developer.com/java/other/article.php/10936_3792296_2/Reading-Excel-Files-with-Apache-POI-HSSF.htm
75937,4,TEXT,http://www.roseindia.net/javatutorials/resetting_object_output_stream.shtml
6742,5,CODE,http://www.developer.com/java/article.php/3726041/Working-With-Design-Patterns-Adapter.htm
9266,5,CODE,http://www.developer.com/java/article.php/10922_3726041_1/Working-With-Design-Patterns-Adapter.htm
7209,1,CODE,http://www.developer.com/java/ent/article.php/10933_3691986_2/Design-Pattern-Proxy.htm
7867,1,CODE,http://www.developer.com/java/other/article.php/10936_3691986_2/Design-Pattern-Proxy.htm
3018,1,CODE,http://www.developer.com/java/web/article.php/10935_3846491_2/An-Introduction-to-Java-Enterprise-Portals-and-Portlet-Development.htm
7835,0,TEXT,http://www.developer.com/java/other/article.php/10936_3677501_2/Working-with-Design-Patterns-Flyweight.htm
7166,0,TEXT,http://www.developer.com/java/ent/article.php/10933_3677501_2/Working-with-Design-Patterns-Flyweight.htm
4325,0,TEXT,http://www.developer.com/java/web/article.php/10935_3677501_2/Working-with-Design-Patterns-Flyweight.htm
3498,0,TEXT,http://www.developer.com/java/data/article.php/10932_3677501_2/Working-with-Design-Patterns-Flyweight.htm
75459,0,TEXT,http://www.roseindia.net/java/jdk6/collections-framework-enhancemen.shtml
